popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,category,time_signature,duration_ms
51,0.564,0.965,1,-3.17,0,0.0642,0.00912,0.0,0.0997,0.848,123.963,indie,4,219013
56,0.507,0.918,11,-2.815,0,0.0308,0.0179,0.0012,0.504,0.676,92.39,indie,4,218787
47,0.716,0.936,4,-3.124,1,0.0458,0.214,0.00181,0.0988,0.789,130.011,indie,4,164308
42,0.601,0.807,1,-6.487,1,0.0392,0.000209,0.808,0.225,0.412,130.019,indie,4,298080
44,0.509,0.912,6,-6.52,1,0.0308,0.326,0.607,0.0527,0.854,167.939,indie,4,191161
42,0.761,0.707,5,-6.208,0,0.0356,0.68,0.421,0.0969,0.893,113.976,indie,4,208421
2,0.469,0.898,1,-7.88,1,0.0303,0.179,0.144,0.116,0.934,157.947,indie,4,213307
85,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,indie,4,196077
56,0.758,0.954,8,-4.573,1,0.108,0.196,4.11e-05,0.0531,0.924,153.973,indie,4,271907
26,0.349,0.443,3,-15.045,1,0.0328,0.964,0.925,0.0872,0.657,135.03,indie,4,426413
32,0.323,0.901,0,-4.818,1,0.0719,3.15e-05,1.77e-05,0.486,0.52,180.293,indie,4,135645
28,0.551,0.44,9,-9.699,0,0.0429,0.815,0.881,0.189,0.281,140.12,indie,4,165514
18,0.485,0.884,4,-3.412,1,0.038,0.0664,0.000515,0.215,0.446,138.096,indie,4,256120
27,0.212,0.249,5,-15.673,1,0.0402,0.978,0.879,0.19,0.0382,118.718,indie,4,220500
61,0.627,0.959,7,-4.744,1,0.0298,0.316,0.00576,0.112,0.397,109.981,indie,4,235293
63,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,indie,4,86749
36,0.361,0.91,9,-7.914,1,0.0943,0.0338,0.648,0.122,0.305,108.168,indie,4,486861
40,0.522,0.695,9,-11.77,1,0.0393,0.000909,0.00741,0.069,0.658,129.723,indie,4,149427
65,0.494,0.862,4,-9.158,0,0.0273,0.012,0.213,0.228,0.59,112.596,indie,4,292800
69,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,indie,4,269067
34,0.671,0.748,7,-9.591,0,0.059,0.00685,0.00367,0.104,0.0794,105.008,indie,4,288000
52,0.47,0.969,6,-4.739,1,0.0968,0.000702,0.0,0.332,0.593,144.012,indie,4,192311
39,0.499,0.65,1,-7.343,0,0.0392,0.458,0.932,0.105,0.57,147.99,indie,4,190720
26,0.463,0.89,1,-6.099,0,0.0391,0.000138,0.581,0.394,0.501,125.156,indie,4,162766
20,0.487,0.582,11,-10.795,1,0.0353,0.00949,0.0797,0.0977,0.199,123.352,indie,4,208773
55,0.642,0.604,9,-8.412,1,0.0292,0.281,0.55,0.115,0.389,101.539,indie,4,181360
49,0.753,0.64,1,-10.244,1,0.131,0.0394,0.557,0.103,0.632,127.052,indie,4,196960
16,0.487,0.609,9,-8.111,0,0.0249,0.291,0.769,0.336,0.349,99.983,indie,4,175307
46,0.562,0.718,4,-6.155,1,0.0302,0.741,0.852,0.175,0.185,146.031,indie,4,272545
47,0.58,0.712,2,-8.514,1,0.0318,0.611,2.27e-05,0.196,0.33,110.007,indie,4,202909
26,0.726,0.901,7,-5.157,1,0.374,0.254,0.583,0.0482,0.627,180.098,indie,4,105333
51,0.682,0.655,11,-5.074,1,0.0539,0.0126,0.0,0.0514,0.45,107.064,indie,4,175038
54,0.271,0.31,0,-7.967,1,0.0309,0.725,1.99e-06,0.119,0.16,169.614,indie,3,214733
57,0.583,0.921,4,-8.383,1,0.0697,0.00377,0.462,0.226,0.222,125.98,indie,4,224720
43,0.42,0.988,5,-2.622,1,0.157,0.00164,0.0,0.286,0.353,155.993,indie,4,216040
44,0.324,0.967,6,-5.655,1,0.0774,0.0278,0.000269,0.0566,0.392,165.92,indie,4,244320
40,0.363,0.872,11,-9.103,0,0.048,0.0743,0.929,0.231,0.238,105.06,indie,4,167000
47,0.554,0.849,4,-4.479,0,0.0362,0.00399,0.000132,0.0842,0.842,115.996,indie,4,192601
9,0.921,0.856,7,-6.267,1,0.0482,0.0205,0.000307,0.0215,0.976,135.978,indie,4,201587
42,0.567,0.763,1,-4.361,0,0.0579,0.15,0.00142,0.0704,0.777,111.079,indie,4,202844
20,0.353,0.546,11,-7.88,0,0.0307,0.255,0.0,0.121,0.48,93.056,indie,4,174683
0,0.686,0.661,10,-8.228,1,0.0359,0.0611,0.000113,0.176,0.579,102.001,indie,4,163042
27,0.669,0.719,9,-7.24,1,0.0711,0.533,0.0257,0.252,0.622,92.294,indie,4,190604
22,0.289,0.932,9,-4.792,1,0.0574,2.31e-05,0.584,0.088,0.512,101.731,indie,4,285773
53,0.385,0.947,4,-3.141,1,0.0729,4.72e-05,0.616,0.662,0.831,176.28,indie,4,228080
55,0.791,0.756,10,-5.2,0,0.0328,0.237,0.0237,0.095,0.927,117.988,indie,4,222774
45,0.683,0.485,7,-7.353,1,0.0715,0.598,0.132,0.117,0.674,81.743,indie,3,160680
54,0.523,0.821,9,-4.352,1,0.0317,0.000241,0.0198,0.109,0.46,95.992,indie,4,280086
64,0.463,0.749,11,-8.118,0,0.0891,0.00796,0.00219,0.0558,0.888,183.048,indie,4,179653
26,0.567,0.823,9,-6.226,1,0.0308,0.00124,0.829,0.0744,0.34,140.063,indie,4,178286
72,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,indie,4,193051
61,0.627,0.891,4,-6.094,1,0.0676,0.121,0.0,0.281,0.722,138.79,indie,4,185093
35,0.175,0.857,9,-4.325,0,0.0416,5.5e-06,0.839,0.353,0.43,170.136,indie,4,141404
57,0.586,0.563,10,-8.366,1,0.054,0.25,0.000687,0.113,0.283,82.791,indie,4,224347
26,0.66,0.578,7,-5.27,1,0.0301,0.0248,0.00204,0.119,0.587,110.976,indie,4,179884
44,0.595,0.838,11,-4.878,1,0.0334,0.00252,0.0776,0.0594,0.279,127.042,indie,4,200280
42,0.914,0.752,3,-8.085,0,0.0866,0.000507,0.606,0.3,0.614,135.053,indie,4,142498
58,0.496,0.914,2,-6.368,0,0.0351,0.0963,0.765,0.085,0.723,172.965,indie,4,184509
67,0.698,0.875,3,-4.45,1,0.0482,0.456,0.0157,0.0826,0.811,101.989,indie,4,173631
38,0.625,0.916,9,-5.861,1,0.0793,0.0368,0.0253,0.125,0.771,120.027,indie,4,290144
51,0.258,0.723,3,-6.049,1,0.058,0.0232,0.0453,0.485,0.344,81.132,indie,4,264947
45,0.492,0.567,5,-6.159,1,0.0327,0.000114,0.536,0.358,0.245,111.01,indie,4,323373
45,0.677,0.725,9,-9.295,1,0.0745,0.0617,0.0,0.357,0.561,95.75,indie,4,199500
58,0.784,0.462,0,-5.091,0,0.0548,0.207,3.45e-06,0.106,0.744,86.004,indie,4,196562
51,0.378,0.851,11,-3.868,0,0.0574,0.00336,0.931,0.0822,0.232,109.238,indie,4,214382
47,0.582,0.415,1,-9.094,1,0.0325,0.636,4.75e-05,0.131,0.331,86.835,indie,4,151724
27,0.108,0.556,10,-7.719,1,0.0494,0.000134,0.854,0.639,0.35,175.661,indie,4,253013
39,0.581,0.432,2,-7.305,1,0.0262,0.461,0.00127,0.0972,0.253,140.062,indie,4,203500
11,0.401,0.65,0,-5.204,1,0.037,0.447,2.56e-06,0.105,0.385,144.802,indie,4,175800
32,0.793,0.469,11,-8.108,1,0.0579,0.0538,0.149,0.104,0.939,101.995,indie,4,240573
24,0.529,0.835,4,-6.128,1,0.0358,0.00225,0.00545,0.151,0.694,134.791,indie,4,249339
55,0.754,0.679,2,-8.216,1,0.0448,0.00465,0.93,0.0169,0.387,127.014,indie,4,242928
11,0.546,0.83,8,-5.7,1,0.142,0.0339,2.34e-06,0.208,0.657,166.955,indie,4,229104
58,0.613,0.868,5,-5.016,0,0.0466,0.057,0.000702,0.18,0.571,121.972,indie,4,262798
56,0.613,0.376,6,-8.592,0,0.0377,0.0919,0.324,0.149,0.496,170.2,indie,4,195627
38,0.445,0.886,7,-6.592,1,0.0647,0.00158,5.44e-06,0.0424,0.382,81.37,indie,4,227262
32,0.407,0.932,11,-5.166,0,0.0656,0.0105,0.000129,0.36,0.821,120.0,indie,4,203813
21,0.504,0.441,8,-10.01,1,0.21,0.066,0.00897,0.0873,0.602,80.012,indie,3,250000
64,0.464,0.815,10,-6.371,1,0.0368,0.00871,0.201,0.162,0.467,161.845,indie,4,298920
64,0.445,0.591,7,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,indie,4,216038
51,0.642,0.816,1,-4.786,1,0.0439,0.0309,0.0,0.0719,0.703,114.007,indie,4,205762
38,0.65,0.518,0,-9.069,1,0.301,0.00721,0.13,0.0969,0.603,138.822,indie,4,210867
54,0.658,0.666,0,-5.107,0,0.0398,0.139,0.00402,0.494,0.608,107.935,indie,4,130840
37,0.667,0.67,3,-6.837,1,0.0558,0.00636,0.924,0.123,0.697,113.99,indie,4,231587
43,0.407,0.741,2,-8.371,1,0.225,0.0161,0.553,0.123,0.138,110.036,indie,4,176269
49,0.552,0.909,8,-4.87,1,0.0502,5.79e-05,0.0315,0.204,0.232,135.041,indie,4,226689
46,0.693,0.586,11,-5.59,0,0.0361,0.147,0.000431,0.111,0.51,108.579,indie,4,254399
28,0.66,0.475,7,-10.152,1,0.0299,0.751,0.916,0.108,0.214,123.031,indie,4,294013
54,0.482,0.883,4,-3.348,1,0.0754,0.0891,0.00422,0.266,0.594,80.687,indie,4,253805
30,0.452,0.416,0,-10.239,1,0.0272,0.409,0.12,0.298,0.248,82.005,indie,4,260775
44,0.546,0.627,1,-6.46,0,0.0527,0.0221,0.0,0.36,0.312,76.488,indie,4,184467
63,0.494,0.936,11,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,indie,4,224480
63,0.665,0.35,2,-9.426,1,0.028,0.508,0.83,0.109,0.467,87.061,indie,4,126120
58,0.671,0.405,5,-10.811,1,0.0342,0.676,0.00053,0.122,0.272,105.971,indie,4,237642
38,0.448,0.46,5,-7.412,1,0.0329,0.321,0.000399,0.0907,0.298,109.924,indie,4,222717
64,0.639,0.903,11,-5.013,0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,indie,4,246173
28,0.26,0.837,9,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,indie,4,121560
39,0.455,0.37,0,-8.528,1,0.0299,0.871,1.81e-06,0.162,0.32,114.17,indie,4,230267
49,0.749,0.819,5,-5.532,0,0.031,0.0351,0.372,0.325,0.466,118.992,indie,4,222880
41,0.601,0.645,4,-8.512,1,0.0318,0.227,0.271,0.0837,0.102,124.996,indie,4,192364
43,0.546,0.445,9,-6.503,1,0.0268,0.0402,0.000307,0.3,0.143,75.012,indie,4,258660
45,0.682,0.78,7,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,indie,4,319760
48,0.527,0.928,10,-6.866,1,0.0424,9.48e-06,0.798,0.135,0.557,109.993,indie,4,270326
38,0.854,0.688,2,-7.354,1,0.0404,0.0182,0.578,0.104,0.729,122.987,indie,4,229693
77,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,indie,4,146390
65,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,indie,4,165120
65,0.693,0.514,4,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,indie,4,212427
15,0.604,0.818,4,-5.76,0,0.0295,0.569,0.761,0.103,0.434,114.999,indie,4,211298
42,0.718,0.554,11,-8.041,0,0.108,0.607,1.22e-05,0.0766,0.698,113.974,indie,4,230053
65,0.481,0.645,10,-8.535,0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,indie,4,157560
6,0.313,0.756,2,-3.848,1,0.0417,0.00824,1.88e-05,0.229,0.475,120.746,indie,4,205960
53,0.684,0.729,1,-3.8,1,0.0407,0.0231,0.000628,0.124,0.49,159.975,indie,4,185787
38,0.483,0.931,0,-5.787,1,0.0319,0.00181,0.0427,0.236,0.887,91.575,indie,4,397813
40,0.36,0.701,0,-6.347,1,0.0267,0.0215,9.19e-06,0.134,0.725,172.043,indie,3,231226
27,0.427,0.394,2,-22.414,1,0.0658,0.828,0.903,0.126,0.111,180.111,indie,4,273827
30,0.695,0.57,5,-6.151,1,0.027,0.326,0.00035,0.377,0.548,94.976,indie,4,205121
58,0.623,0.48,10,-4.39,0,0.0269,0.0148,0.00141,0.086,0.355,140.015,indie,4,268509
44,0.202,0.665,0,-9.097,1,0.0342,2.8e-06,0.928,0.0723,0.36,88.925,indie,4,246413
26,0.414,0.828,9,-6.395,1,0.0354,0.0411,0.00942,0.107,0.894,175.883,indie,4,225987
17,0.524,0.666,1,-6.301,1,0.0899,0.0242,0.638,0.0889,0.745,94.885,indie,4,373895
26,0.576,0.749,1,-5.768,1,0.0308,0.0187,0.0,0.122,0.434,95.999,indie,4,241027
32,0.546,0.853,4,-5.361,0,0.064,0.000198,1.05e-05,0.069,0.771,128.056,indie,4,147293
58,0.618,0.75,5,-6.938,0,0.0641,0.324,0.0168,0.431,0.864,88.179,indie,4,197525
60,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,indie,4,214960
50,0.392,0.677,7,-6.165,1,0.0281,0.00192,0.00486,0.565,0.517,170.091,indie,4,321133
58,0.553,0.512,5,-7.759,1,0.0465,0.569,3.87e-05,0.107,0.259,94.96,indie,4,195773
48,0.504,0.947,11,-4.11,1,0.106,0.00113,0.313,0.383,0.147,124.013,indie,4,265787
39,0.636,0.887,4,-4.354,1,0.0475,0.00257,5.18e-05,0.293,0.35,107.984,indie,4,232520
59,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,indie,4,213667
0,0.601,0.937,8,-4.314,0,0.0495,0.00349,0.908,0.0509,0.755,126.013,indie,4,217143
0,0.546,0.754,6,-5.04,1,0.0415,0.00154,1.57e-05,0.136,0.187,118.266,indie,4,303213
45,0.834,0.606,4,-5.881,1,0.0962,0.699,4e-06,0.112,0.964,110.064,indie,4,229253
54,0.718,0.739,8,-5.554,0,0.0438,0.351,0.000124,0.0745,0.616,106.003,indie,4,243533
68,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,indie,4,211707
46,0.761,0.514,1,-9.271,1,0.143,0.0492,0.00801,0.217,0.258,110.042,indie,4,182000
9,0.646,0.309,6,-7.616,0,0.0355,0.76,2.06e-05,0.112,0.425,104.65,indie,4,167739
44,0.631,0.478,2,-8.539,0,0.0266,0.104,0.0395,0.0743,0.28,144.288,indie,4,308873
32,0.642,0.627,9,-8.427,0,0.0292,0.0197,0.0245,0.197,0.405,124.006,indie,4,224632
34,0.765,0.476,0,-8.069,0,0.0969,0.213,0.0177,0.106,0.598,107.004,indie,4,254461
27,0.321,0.132,8,-11.515,1,0.0418,0.753,0.0538,0.18,0.0355,103.709,indie,5,359750
47,0.607,0.745,0,-7.49,0,0.0322,3.8e-05,0.00725,0.098,0.438,153.008,indie,4,140000
71,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,indie,4,173640
4,0.775,0.55,9,-3.765,1,0.0345,0.183,0.0,0.0434,0.72,109.952,indie,4,122333
41,0.556,0.885,10,-5.917,1,0.0397,0.00283,0.0137,0.144,0.556,137.969,indie,4,154391
3,0.591,0.552,0,-7.719,1,0.0277,0.278,0.139,0.391,0.305,136.01,indie,4,264920
37,0.537,0.355,0,-11.241,1,0.0363,0.357,0.0,0.132,0.39,113.994,indie,4,214573
42,0.736,0.439,3,-11.845,1,0.0396,0.222,0.218,0.31,0.432,80.493,indie,4,223800
35,0.617,0.602,9,-10.486,1,0.0289,0.0123,0.852,0.271,0.127,114.417,indie,4,359410
3,0.66,0.485,2,-8.101,1,0.0258,0.244,0.0102,0.0585,0.828,99.828,indie,4,302520
83,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,indie,4,231733
55,0.377,0.991,4,-1.205,0,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,indie,4,238040
46,0.51,0.385,8,-8.546,1,0.0298,0.312,0.0369,0.108,0.115,173.945,indie,4,261476
24,0.425,0.555,0,-11.806,1,0.0287,0.0262,0.284,0.206,0.247,108.991,indie,4,252500
26,0.471,0.632,2,-11.844,0,0.0568,0.0896,0.0,0.261,0.582,97.239,indie,4,253573
47,0.493,0.898,9,-3.321,1,0.0372,0.000219,0.000109,0.173,0.536,126.054,indie,4,190558
40,0.673,0.704,4,-7.381,0,0.0559,0.0154,0.598,0.68,0.0965,136.999,indie,4,231241
59,0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339,indie,3,290733
17,0.448,0.544,4,-8.015,0,0.0378,0.508,0.906,0.188,0.27,109.889,indie,4,268427
63,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,indie,4,265920
20,0.432,0.446,5,-16.373,1,0.091,0.347,0.849,0.115,0.15,127.081,indie,4,411732
42,0.872,0.438,1,-10.59,1,0.0356,0.515,0.521,0.0722,0.961,116.985,indie,4,161267
53,0.543,0.608,9,-6.708,1,0.0311,0.119,0.00094,0.338,0.368,141.023,indie,4,245843
37,0.631,0.883,9,-6.683,1,0.0567,0.242,0.454,0.11,0.38,108.005,indie,4,317507
65,0.498,0.721,10,-5.232,1,0.0282,0.136,0.699,0.0933,0.589,140.022,indie,4,226440
38,0.426,0.822,9,-6.675,0,0.0542,0.0163,0.000447,0.47,0.384,172.979,indie,4,348208
54,0.918,0.638,5,-6.796,0,0.135,0.0461,0.6,0.1,0.751,124.017,indie,4,235263
54,0.599,0.891,8,-6.0,0,0.0327,0.121,0.796,0.216,0.488,136.99,indie,4,232000
35,0.44,0.345,0,-9.796,1,0.0272,0.614,0.756,0.0992,0.126,80.865,indie,4,240500
0,0.311,0.588,11,-8.227,1,0.0334,0.224,0.000111,0.0784,0.281,90.002,indie,3,242017
69,0.734,0.518,11,-9.514,0,0.0813,0.556,0.00282,0.111,0.555,101.083,indie,4,166000
62,0.443,0.934,5,-3.398,0,0.0501,0.00604,6.66e-06,0.0779,0.401,93.43,indie,4,202800
48,0.795,0.117,11,-10.155,0,0.0375,0.972,3.46e-06,0.0878,0.125,110.978,indie,4,235479
62,0.533,0.9,5,-4.973,0,0.0495,0.00143,0.101,0.129,0.0795,99.983,indie,4,220617
43,0.484,0.493,1,-10.587,0,0.0909,0.492,0.0223,0.327,0.146,113.765,indie,4,257910
61,0.528,0.621,0,-8.559,1,0.0455,0.346,1.47e-06,0.11,0.46,98.419,indie,4,175737
9,0.338,0.896,11,-11.876,0,0.0619,0.312,0.853,0.358,0.0918,126.008,indie,4,220741
61,0.823,0.316,8,-11.151,1,0.128,0.385,0.415,0.0917,0.531,105.987,indie,4,216053
61,0.399,0.866,6,-9.72,1,0.0558,3.43e-05,0.738,0.0785,0.125,128.864,indie,4,251947
31,0.53,0.923,8,-3.911,1,0.0372,0.000587,0.884,0.151,0.365,132.964,indie,4,291333
61,0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,indie,4,262773
56,0.324,0.976,1,-5.231,1,0.12,0.000113,0.0,0.293,0.463,166.939,indie,4,231938
64,0.801,0.718,2,-7.357,1,0.0421,0.0932,0.0331,0.186,0.758,122.994,indie,4,181747
43,0.586,0.781,8,-5.877,1,0.252,0.00375,3.41e-05,0.133,0.265,128.972,indie,4,356400
31,0.278,0.568,2,-9.636,1,0.033,1.04e-05,0.664,0.331,0.216,95.514,indie,4,208040
55,0.652,0.662,5,-7.926,1,0.0283,0.203,0.206,0.0977,0.539,121.027,indie,4,257860
56,0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,indie,4,275933
30,0.508,0.465,7,-11.611,0,0.0322,0.0179,0.00207,0.367,0.0354,134.93,indie,4,323533
27,0.655,0.663,9,-6.841,1,0.0423,0.615,0.0802,0.126,0.822,119.085,indie,4,256737
25,0.459,0.953,4,-5.578,1,0.0724,0.000121,0.0933,0.135,0.512,142.003,indie,4,189248
51,0.895,0.49,11,-8.458,1,0.0451,0.383,5.69e-06,0.0661,0.781,115.07,indie,4,182936
42,0.76,0.371,10,-9.028,0,0.0392,0.621,0.0362,0.112,0.33,113.989,indie,4,194155
41,0.639,0.544,0,-7.355,1,0.0318,0.261,0.00567,0.114,0.324,92.018,indie,4,211630
15,0.607,0.281,0,-15.041,1,0.0475,0.956,0.667,0.116,0.414,151.986,indie,4,320993
47,0.426,0.721,1,-9.391,0,0.0309,2.73e-05,0.023,0.0867,0.248,151.13,indie,4,258080
36,0.775,0.693,0,-3.34,1,0.0393,0.0252,0.0,0.382,0.813,123.01,indie,4,209021
42,0.288,0.893,2,-3.648,1,0.159,0.000791,5.16e-05,0.22,0.632,120.856,indie,4,208320
28,0.789,0.372,7,-14.553,1,0.0484,0.44,0.433,0.107,0.162,107.016,indie,4,181500
46,0.214,0.349,11,-12.987,0,0.0323,0.8,0.212,0.0745,0.0651,130.291,indie,4,277113
31,0.456,0.499,0,-11.231,0,0.0338,0.754,0.295,0.0941,0.533,104.919,indie,4,256924
32,0.66,0.418,5,-13.686,0,0.0325,0.0742,0.898,0.0725,0.577,92.998,indie,4,251051
55,0.763,0.721,1,-6.767,0,0.0986,0.0117,7.69e-06,0.0752,0.657,118.049,indie,4,263880
34,0.162,0.389,0,-9.225,1,0.0367,0.125,0.862,0.343,0.262,130.514,indie,4,252401
65,0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,indie,4,173267
28,0.612,0.676,7,-6.977,1,0.0267,0.272,0.00821,0.237,0.557,130.052,indie,4,230100
69,0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0686,0.775,101.774,indie,4,173320
37,0.462,0.703,2,-12.691,1,0.0663,0.358,0.000477,0.332,0.691,129.821,indie,4,185827
39,0.274,0.719,8,-6.072,1,0.053,0.121,0.0,0.116,0.494,153.714,indie,4,347973
33,0.575,0.613,7,-12.152,1,0.114,0.00111,0.514,0.557,0.229,127.012,indie,4,240000
39,0.933,0.539,10,-7.652,0,0.106,0.318,0.0,0.154,0.399,111.961,indie,4,210307
37,0.605,0.555,5,-10.323,1,0.0823,0.357,0.00145,0.226,0.212,86.984,indie,4,136552
31,0.722,0.651,5,-7.668,0,0.0517,0.0112,0.00934,0.336,0.375,116.999,indie,4,238806
48,0.326,0.00395,7,-34.378,0,0.0355,0.973,0.875,0.0775,0.195,104.609,indie,3,197507
51,0.576,0.97,6,-5.143,1,0.0507,0.214,0.706,0.262,0.965,158.111,indie,4,212236
30,0.557,0.289,7,-12.165,1,0.0282,0.562,0.853,0.108,0.138,120.031,indie,4,207915
75,0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006,indie,4,141395
36,0.0921,0.953,2,-5.084,0,0.0949,1.06e-06,0.942,0.13,0.201,164.765,indie,4,234933
34,0.511,0.25,9,-16.821,0,0.0328,0.92,0.00228,0.118,0.385,124.054,indie,4,144841
41,0.486,0.92,4,-6.27,0,0.0518,0.084,0.718,0.319,0.281,164.023,indie,4,173476
42,0.438,0.758,1,-3.759,1,0.0302,0.000618,0.00012,0.215,0.552,139.992,indie,4,216295
66,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,indie,4,179813
27,0.234,0.832,10,-6.622,1,0.0476,0.00275,0.166,0.321,0.831,159.043,indie,4,121720
43,0.361,0.231,4,-9.684,0,0.0375,0.924,0.0,0.17,0.359,167.544,indie,4,130339
38,0.399,0.794,2,-5.693,1,0.0342,0.000986,0.00204,0.425,0.369,94.962,indie,4,249022
26,0.725,0.804,0,-10.193,0,0.46,0.0796,0.0,0.224,0.531,107.965,indie,4,241111
22,0.106,0.439,3,-9.059,1,0.0364,0.115,0.778,0.185,0.0971,90.048,indie,4,389680
31,0.635,0.629,2,-4.955,1,0.0285,0.649,0.897,0.209,0.402,107.98,indie,4,142825
3,0.763,0.554,11,-9.914,0,0.0287,0.257,0.203,0.114,0.123,109.998,indie,4,237813
0,0.637,0.847,0,-8.18,1,0.033,0.242,0.000171,0.0806,0.964,128.613,indie,4,228667
29,0.895,0.839,10,-8.581,0,0.458,0.00272,0.0989,0.0933,0.709,125.025,indie,4,232320
26,0.49,0.784,1,-8.057,0,0.0531,0.0235,6.42e-05,0.189,0.58,132.549,indie,4,210238
65,0.653,0.598,11,-6.928,1,0.113,0.0596,0.0,0.253,0.137,82.911,indie,4,191937
59,0.664,0.503,11,-7.85,0,0.159,0.377,0.0,0.387,0.404,113.97,indie,4,228773
73,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,indie,4,252307
36,0.407,0.704,0,-10.505,1,0.0361,0.0395,0.0829,0.12,0.948,104.695,indie,4,197125
42,0.567,0.615,5,-8.393,1,0.0318,0.00484,0.000389,0.193,0.697,117.955,indie,4,226849
26,0.804,0.661,9,-4.444,0,0.0317,0.343,0.174,0.117,0.886,108.967,indie,4,219813
74,0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,indie,4,197200
0,0.704,0.81,0,-6.398,0,0.0583,0.0482,0.735,0.0768,0.27,127.001,indie,4,208897
50,0.721,0.322,8,-7.243,1,0.0378,0.729,1.55e-06,0.223,0.781,75.968,indie,4,102954
52,0.693,0.824,7,-8.139,0,0.0415,0.00726,0.0662,0.0826,0.822,108.018,indie,4,176708
50,0.383,0.617,1,-8.431,0,0.0464,0.672,0.0286,0.112,0.641,78.207,indie,4,298809
48,0.567,0.539,10,-8.745,1,0.0333,0.00458,0.406,0.109,0.372,81.989,indie,4,297501
26,0.709,0.685,2,-7.573,1,0.0281,0.0355,0.0268,0.0389,0.7,129.987,indie,4,194567
23,0.605,0.574,1,-12.217,1,0.0588,0.744,0.904,0.213,0.176,89.941,indie,3,230000
31,0.538,0.308,9,-12.99,0,0.0369,0.956,0.0234,0.11,0.15,111.97,indie,4,233000
9,0.505,0.942,4,-3.141,1,0.0478,0.0972,0.00482,0.111,0.178,114.992,indie,4,261893
47,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,indie,4,170080
51,0.622,0.737,2,-9.296,1,0.0289,0.0349,4.6e-06,0.318,0.742,130.255,indie,4,310400
50,0.62,0.58,9,-8.969,1,0.337,0.347,0.000181,0.077,0.255,119.896,indie,4,250519
55,0.712,0.625,9,-4.925,0,0.29,0.0154,0.0,0.0509,0.48,177.94,indie,4,221865
35,0.434,0.614,6,-8.334,1,0.0525,0.486,0.000196,0.394,0.787,147.681,indie,4,109667
67,0.78,0.721,6,-6.371,1,0.214,0.126,0.00235,0.078,0.824,178.036,indie,4,165499
24,0.509,0.935,0,-5.26,1,0.0805,0.021,0.0741,0.133,0.823,165.003,indie,4,149065
34,0.565,0.375,2,-8.647,1,0.033,0.639,0.0,0.0943,0.417,138.745,indie,4,255500
31,0.517,0.768,8,-4.739,0,0.0427,0.000122,0.732,0.111,0.73,172.032,indie,4,245596
27,0.679,0.524,11,-17.663,0,0.0894,0.176,0.766,0.355,0.628,120.037,indie,4,220750
45,0.512,0.113,5,-14.304,1,0.0294,0.88,0.000772,0.122,0.199,131.61,indie,4,183116
44,0.707,0.704,5,-8.159,1,0.0416,0.658,0.097,0.0799,0.138,134.007,indie,4,252537
46,0.603,0.674,6,-8.193,1,0.0591,0.139,3.41e-06,0.116,0.732,93.004,indie,4,204259
19,0.792,0.649,2,-4.55,1,0.045,0.00663,0.0,0.334,0.763,130.019,indie,4,243289
